"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"22.07.2013","77,20","77,20","77,20","77,20","0,01K","-0,13%"
"19.07.2013","77,30","77,30","77,30","77,30","-","-0,13%"
"18.07.2013","77,40","77,40","77,40","77,40","-","0,19%"
"17.07.2013","77,25","77,25","77,25","77,25","0,01K","0,13%"
"16.07.2013","77,15","77,15","77,15","77,15","0,03K","0,19%"
"15.07.2013","77,00","77,00","77,00","77,00","0,01K","0,52%"
"12.07.2013","76,60","76,60","76,60","76,60","-","-0,45%"
"11.07.2013","76,95","76,95","76,95","76,95","0,03K","0,65%"
"10.07.2013","76,45","76,45","76,45","76,45","0,06K","-0,52%"
"09.07.2013","76,85","76,85","76,85","76,85","0,03K","-0,13%"
"08.07.2013","76,95","76,95","76,95","76,95","0,03K","0,00%"
"05.07.2013","76,95","76,95","76,95","76,95","0,03K","0,00%"
"04.07.2013","76,95","76,95","76,95","76,95","0,01K","-0,52%"
"03.07.2013","77,35","77,35","77,35","77,35","0,03K","-0,26%"
"02.07.2013","77,55","77,55","77,55","77,55","0,03K","0,78%"
"01.07.2013","76,95","76,95","76,95","76,95","0,01K","-7,29%"
"28.06.2013","83,00","83,00","83,00","83,00","0,01K","0,00%"
"27.06.2013","83,00","83,00","83,00","83,00","0,04K","0,00%"
"26.06.2013","83,00","83,00","83,00","83,00","0,03K","0,00%"
"25.06.2013","83,00","83,00","83,00","83,00","0,04K","0,06%"
"24.06.2013","82,95","82,95","82,95","82,95","0,02K","-0,24%"
"21.06.2013","83,15","83,15","83,15","83,15","-","-0,36%"
"20.06.2013","83,45","83,45","83,45","83,45","0,01K","-0,36%"
"19.06.2013","83,75","83,75","83,75","83,75","-","0,06%"
"18.06.2013","83,70","83,70","83,70","83,70","0,01K","-0,12%"
"17.06.2013","83,80","83,80","83,80","83,80","-","0,06%"
"14.06.2013","83,75","83,75","83,75","83,75","0,01K","0,00%"
"13.06.2013","83,75","83,75","83,75","83,75","-","-0,18%"
"12.06.2013","83,90","83,90","83,90","83,90","0,02K","-0,18%"
"11.06.2013","84,05","84,05","84,05","84,05","0,01K","-0,47%"
"10.06.2013","84,45","84,45","84,45","84,45","0,01K","-1,23%"
"07.06.2013","85,50","85,50","85,50","85,50","0,01K","-0,23%"
"06.06.2013","85,70","85,70","85,70","85,70","0,03K","-0,81%"
"05.06.2013","86,40","86,40","86,40","86,40","0,01K","-0,17%"
"04.06.2013","86,55","86,55","86,55","86,55","0,15K","-0,06%"
"03.06.2013","86,60","86,60","86,60","86,60","0,07K","-1,25%"
"31.05.2013","87,70","87,70","87,70","87,70","0,01K","0,06%"
"30.05.2013","87,65","87,65","87,65","87,65","0,02K","-0,06%"
"29.05.2013","87,70","87,70","87,70","87,70","0,02K","0,23%"
"28.05.2013","87,50","87,50","87,50","87,50","-","-0,28%"
"24.05.2013","87,75","87,75","87,75","87,75","0,01K","-0,06%"
"23.05.2013","87,80","87,80","87,80","87,80","0,01K","0,17%"
"22.05.2013","87,65","87,65","87,65","87,65","0,01K","-0,06%"
"21.05.2013","87,70","87,70","87,70","87,70","-","-0,06%"
"20.05.2013","87,75","87,75","87,75","87,75","0,01K","0,06%"
"17.05.2013","87,70","87,70","87,70","87,70","0,03K","0,06%"
"16.05.2013","87,65","87,65","87,65","87,65","0,01K","0,06%"
"15.05.2013","87,60","87,60","87,60","87,60","-","0,11%"
"14.05.2013","87,50","87,50","87,50","87,50","-","0,11%"
"13.05.2013","87,40","87,40","87,40","87,40","0,04K","0,06%"
"10.05.2013","87,35","87,35","87,35","87,35","0,04K","-0,40%"
"09.05.2013","87,70","87,70","87,70","87,70","0,01K","0,00%"
"08.05.2013","87,70","87,70","87,70","87,70","0,02K","0,06%"
"07.05.2013","87,65","87,65","87,65","87,65","0,04K","0,17%"
"06.05.2013","87,50","87,50","87,50","87,50","-","0,00%"
"03.05.2013","87,50","87,50","87,50","87,50","0,01K","0,69%"
"02.05.2013","86,90","86,90","86,90","86,90","0,02K","-0,11%"
"01.05.2013","87,00","87,00","87,00","87,00","0,03K","0,00%"
"30.04.2013","87,00","87,00","87,00","87,00","0,05K","0,23%"
"29.04.2013","86,80","86,80","86,80","86,80","0,08K","-0,17%"
"26.04.2013","86,95","86,95","86,95","86,95","0,01K","-0,40%"
"25.04.2013","87,30","87,30","87,30","87,30","0,02K","0,06%"
"24.04.2013","87,25","87,25","87,25","87,25","0,01K","-1,02%"
"23.04.2013","88,15","88,15","88,15","88,15","0,01K","0,74%"
"22.04.2013","87,50","87,50","87,50","87,50","0,01K","0,11%"
"19.04.2013","87,40","87,40","87,40","87,40","0,02K","-0,29%"
"18.04.2013","87,65","87,65","87,65","87,65","0,01K","0,23%"
"17.04.2013","87,45","87,45","87,45","87,45","0,02K","-0,68%"
"16.04.2013","88,05","88,05","88,05","88,05","0,01K","-0,17%"
"15.04.2013","88,20","88,20","88,20","88,20","0,01K","-1,34%"
"12.04.2013","89,40","89,40","89,40","89,40","0,01K","0,68%"
"11.04.2013","88,80","88,80","88,80","88,80","0,01K","0,34%"
"10.04.2013","88,50","88,50","88,50","88,50","-","0,23%"
"09.04.2013","88,30","88,30","88,30","88,30","0,01K","-0,23%"
"08.04.2013","88,50","88,50","88,50","88,50","0,01K","0,11%"
"05.04.2013","88,40","88,40","88,40","88,40","0,01K","0,40%"
"04.04.2013","88,05","88,05","88,05","88,05","0,02K","0,46%"
"03.04.2013","87,65","87,65","87,65","87,65","0,05K","0,86%"
"02.04.2013","86,90","86,90","86,90","86,90","0,11K","-4,14%"
"28.03.2013","90,65","90,65","90,65","90,65","0,03K","-0,33%"
"27.03.2013","90,95","90,95","90,95","90,95","0,01K","-0,87%"
"26.03.2013","91,75","91,75","91,75","91,75","0,01K","-0,16%"
"25.03.2013","91,90","91,90","91,90","91,90","-","0,11%"
"22.03.2013","91,80","91,80","91,80","91,80","0,01K","0,22%"
"21.03.2013","91,60","91,60","91,60","91,60","-","0,55%"
"20.03.2013","91,10","91,10","91,10","91,10","-","-0,71%"
"19.03.2013","91,75","91,75","91,75","91,75","0,04K","-0,54%"
"18.03.2013","92,25","92,25","92,25","92,25","0,01K","-0,32%"
"15.03.2013","92,55","92,55","92,55","92,55","0,02K","0,38%"
"14.03.2013","92,20","92,20","92,20","92,20","0,02K","-0,05%"
"13.03.2013","92,25","92,25","92,25","92,25","0,01K","-0,05%"
"12.03.2013","92,30","92,30","92,30","92,30","0,02K","0,49%"
"11.03.2013","91,85","91,85","91,85","91,85","0,02K","-0,22%"
"08.03.2013","92,05","92,05","92,05","92,05","0,03K","-0,32%"
"07.03.2013","92,35","92,35","92,35","92,35","0,11K","-0,43%"
"06.03.2013","92,75","92,75","92,75","92,75","0,03K","-0,38%"
